stm_preyID,Prey_TaxonomicID,State_dvt,State_Digestion,Nb_Individuals,Weight_Tot,Comment,Predator_ID
4137,Alciopidae,,2,4,1.93,,997
4138,Sternoptyx sp.,,2,4,10.31,,998
4139,Anoplogaster cornuta,Juvenile,2,8,80.61,,998
4140,Platyscelus armatus,,1,1,0.57,,998
4141,Alepisaurus ferox,Juvenile,3,5,3.74,,998
4142,Vinciguerria nimbaria,,3,1,0.49,by BM,998
4143,Salpidae,,4,17,7.95,houses,998
4144,Carinaria sp.,,3,4,3.23,,998
4145,Alciopidae,,2,12,2.21,,998
4146,Phronima sedentaria,,2,29,17.62,,998
4147,Phrosina semilunata,,2,6,2.93,,998
4148,Tremoctopus gracilis,,2,1,7.78,,998
4149,Hyaloteuthis pelagica,,1,1,6.42,by RY; probably correct but could be Pholidoteuthis massayae,998
4150,Grimalditeuthis bonplandii,,2,1,17.35,by RY,998
4151,Chiroteuthis picteti,,3,1,71.64,by RY; no head but had a beak of 3.8 LRL and 3.3 URL in mm,998
4152,Omosudis lowii,,3,1,19.87,,999
4153,Sternoptyx sp.,,3,3,5.4,,999
4154,Carinaria sp.,,3,1,0.64,Melanie forgot to measure,999
4155,Salpidae,,3,2,1.14,house,999
4156,Phronima sedentaria,,2,2,1.73,,999
4157,Platyscelus armatus,,2,2,1.15,,999
4158,Brachycelus sp.,,2,1,0.16,Melanie forgot to measure,999
4159,Phrosina semilunata,,2,1,0.16,Melanie forgot to measure,999
4160,Alciopidae,,3,6,2.5,,999
4161,Alciopidae,,4,0,3.43,"Pieces, cannot measure",999
4162,Alepisaurus ferox,,2,1,22.26,,1000
4163,Rubbish - Plastic (colored),,0,1,85.03,black plastic bag,1000
4164,Anoplogaster cornuta,Juvenile,2,13,148.79,,1000
4165,Phronima sedentaria,,2,2,1.19,,1000
4166,Cavolinia sp.,,2,1,0.24,,1000
4167,Platyscelus armatus,,2,1,0.41,,1000
4168,Platyscelus ovoides,,2,1,0.72,,1000
4169,Octopoteuthis sp.,,3,1,1.99,by RY; broken,1000
4170,Caristiidae,,2,1,1.21,by BM; black striped fish - Caristius or Platyberyx genus,1000
4171,Alciopidae,,3,4,0.71,"cannot measure, pieces",1000
4172,Alepisaurus ferox,,2,2,14.65,,1001
4173,Sternoptyx sp.,,3,20,46.49,,1001
4174,Chiasmodon sp.,,2,1,0.98,by BM,1001
4175,Anoplogaster cornuta,Juvenile,2,18,208.17,,1001
4176,Lanceola loveni,,3,4,0.51,,1001
4177,Phronima sedentaria,,2,1,0.59,,1001
4178,Platyscelus armatus,,2,1,0.51,,1001
4179,Rubbish - Plastic (colored),,0,1,3.05,dark trash bag,1001
4180,Rubbish - Line/Rope,,0,2,0.1,Monofilament,1001
4181,Brachycelus sp.,,2,1,0.13,,1002
4182,Alepisaurus ferox,,2,2,20.76,,1002
4183,Taonius sp. Beak,,4,1,0.33,updated by RY,1002
4184,Sternoptyx sp.,,1,3,8.88,,1002
4185,Phronima sedentaria,,2,1,0.15,,1002
4186,Alciopidae,,3,8,1.69,,1002
4187,Anoplogaster cornuta,Juvenile,2,12,113.08,,1002
4188,Phrosina semilunata,,2,8,7.16,,1002
4189,Carinaria sp.,,4,17,16.08,can't measure,1002
4190,Anoplogaster cornuta,Juvenile,2,2,32.8,,1003
4191,Alepisaurus ferox,Juvenile,2,1,0.99,,1003
4192,Sternoptyx sp.,,2,6,23.25,,1003
4193,Sternoptyx sp.,,3,1,2.28,,1003
4194,Salpidae,,4,5,3.66,,1003
4195,Sternoptyx sp.,,4,1,1.75,,1003
4196,Phronima sedentaria,,2,7,6.52,,1003
4197,Carinaria sp.,,3,92,85.08,,1003
4198,Phrosina semilunata,,2,1,0.52,,1003
4199,Phrosina semilunata,,4,3,0.91,,1003
4200,Cavolinia sp.,,1,1,0.24,,1003
4201,Rubbish - Plastic (white/clear),,0,1,2.88,,1003
4202,Cranchia scabra,,3,1,16.2,by RY; very bumpy mantle,1003
4203,Rubbish - Line/Rope,,0,1,4.29,,1003
4204,Taonius sp. Beak,,4,3,1.03,updated by RY,1003
4205,Bolitaenidae Beak,,4,1,0.02,by RY; could be amphitretid beak,972
4206,Taonius sp. Beak,,4,1,0.38,updated by RY,991
4207,Walvisteuthis sp. Beak,,4,1,0.09,by RY,963
4208,Gonatidae Beak,,4,2,0.13,by RY,963
4209,Histioteuthidae Beak,,4,1,0.2,by RY,969
4210,Taonius sp. Beak,,4,1,0.21,updated by RY,969
4211,Alciopidae,,3,2,0.21,,1004
4212,Japetella diaphana,,2,1,7.46,ID by RY; mantle missing,1004
4213,Taonius sp. Beak,,4,1,0.22,ID by RY,1004
4214,Carinaria sp.,,3,9,9.88,,1004
4215,Hirondellea gigas,,2,2,0.49,,1006
4216,Lanceola loveni,,3,1,0.63,,1007
4217,Salpidae,,3,2,1.44,houses,1007
4218,Phronima sedentaria,,2,1,0.65,,1007
4219,Alepisaurus ferox,,3,2,44.64,,1008
4220,Rubbish - Line/Rope,,0,1,0.11,monofilament,1008
4221,Salpidae,,3,11,7.28,houses,1008
4222,Sternoptyx sp.,,2,22,68.16,,1008
4223,Phronima sedentaria,,2,12,11.7,,1008
4224,Phrosina semilunata,,2,2,0.59,,1008
4225,Alciopidae,,2,22,6.01,,1008
4226,Carinaria sp.,,3,1,0.34,,1008
4227,Alciopidae,,2,1,0.48,,1009
4228,Phrosina semilunata,,2,1,0.16,,1009
4229,Rubbish - Plastic (colored),,0,1,1.17,"Thin, black plastic",1011
4230,Rubbish - Plastic (white/clear),,0,1,1.21,white box strap,1011
4231,Alciopidae,,2,56,18.04,,1011
4232,Sternoptyx sp.,,2,28,54.02,,1011
4233,Lanceola loveni,,3,2,0.93,,1011
4234,Alepisaurus ferox,Juvenile,2,2,2.23,,1011
4235,Phronima sedentaria,,2,1,1.3,,1012
4236,Omosudis lowii,,1,2,10.2,,1012
4237,Rubbish - Plastic (white/clear),,0,1,2.9,thin whitish sheet,1012
4238,Japetella diaphana,,2,1,28.1,,1012
4239,Alciopidae,,2,2,1.14,,1012
4240,Lanceola loveni,,2,2,0.86,,1012
4241,Hirondellea gigas,,2,1,0.27,,1012
4242,Stigmatoteuthis sp. Beak,,4,2,0.81,ID by RY,1012
4243,Lanceola loveni,,3,1,0.5,,1013
4244,Platyscelus armatus,,2,3,1.41,,1013
4245,Sternoptyx sp.,,2,1,2.68,,1013
4246,Omosudis lowii,,2,1,2.19,,1013
4247,Alciopidae,,2,16,4.16,,1013
4248,Alepisaurus ferox,,3,1,221.45,Very large!,1013
4249,Alciopidae,,2,112,46.9,,1014
4250,Omosudis lowii,,2,2,17.84,,1014
4251,Carinaria sp.,,3,1,1.01,,1014
4252,Sternoptyx sp.,,1,6,19.51,,1014
4253,Bolitaenidae,,3,4,46.97,"very digested, cannot measure or save",1014
4254,Rubbish - Line/Rope,,0,5,6.12,,1015
4255,Rubbish - Plastic (colored),,0,5,39.15,,1015
4256,Rubbish - Plastic (white/clear),,0,7,4.53,,1015
4257,Sternoptyx sp.,,3,2,6.18,,1015
4258,Phrosina semilunata,,2,2,0.63,,1015
4259,Phrosina semilunata,,3,5,1.08,,1015
4260,Carinaria sp.,,3,2,0.71,,1015
4261,Alciopidae,,3,11,2.77,,1015
4262,Taonius sp. Beak,,4,1,0.14,ID by RY,1015
4263,Salpidae,,3,1,0.28,,1015
4264,Salpidae,,3,1,0.92,,1016
4265,Onychoteuthis sp.,,2,1,0.37,ID by RY,1016
4266,Taonius sp. Beak,,4,3,0.93,ID by RY,1016
4267,Lanceola loveni,,3,3,1.67,,1016
4268,Sternoptyx sp.,,2,2,1.6,,1016
4269,Omosudis lowii,,2,1,6.72,,1016
4270,Platyscelus armatus,,2,1,0.5,,1016
4271,Alciopidae,,3,54,29.17,,1016
4272,Alepisaurus ferox,,2,4,40.51,,1017
4273,Alciopidae,,2,32,8.78,,1017
4274,Phronima sedentaria,,2,2,1.47,,1017
4275,Phrosina semilunata,,2,1,0.61,,1017
4276,Salpidae,,3,2,1.09,,1017
4277,Rubbish - Plastic (white/clear),,0,1,2.11,"white, thick plastic",1017
4278,Sternoptyx sp.,,2,10,12.85,,1017
4279,Vinciguerria nimbaria,,2,1,1.26,by BM,1017
4280,Rubbish - Line/Rope,,0,1,0.6,white twine,1017
4281,Leptocephalus (eel larvae),,2,1,2.92,,1017
4282,Octopoteuthis neilseni,,2,1,4.49,ID by RY,1017
4283,Hirondellea gigas,,2,1,0.25,,1018
4284,Alciopidae,,2,3,1.14,,1019
4285,Sternoptyx sp.,,2,2,1.13,,1019
4286,Sternoptyx sp.,,2,1,5.31,,1022
4287,Alepisaurus ferox,Juvenile,2,1,3.6,,1022
4288,Sthenoteuthis oualaniensis,,2,1,0.84,ID by RY,1022
4289,Phrosina semilunata,,2,3,1.41,,1022
4290,Alciopidae,,3,1,0.31,,1022
4291,Rubbish - Line/Rope,,0,1,1.64,dark and wiry twine,1022
4292,Taonius sp. Beak,,4,3,0.79,ID by RY,1022
4293,Carinaria sp.,,3,7,3.87,,1022
4294,Howella brodiei,,2,1,7.83,archived,1023
4295,Scopelogadus sp.,,2,1,1.66,by BM; if not from south of MHI then it is mizolepis species*,1023
4296,Alepisaurus ferox,,2,1,19.24,,1023
4297,Anoplogaster cornuta,,1,1,14.67,,1023
4298,Sternoptyx sp.,,2,4,20.26,,1023
4299,Lanceola loveni,,2,3,1.01,,1023
4300,Alciopidae,,2,82,24.28,,1023
4301,Brachycelus sp.,,1,1,0.19,,1024
4302,Paracaristius sp.,,2,1,2.51,ID by BM,1024
4303,Cubiceps pauciradiatus,,2,1,11.84,ID by BM,1024
4304,Platyscelus armatus,,1,4,1.87,,1024
4305,Platyscelus ovoides,,1,13,7.73,,1024
4306,Atlanta sp.,,2,1,0.06,,1024
4307,Alciopidae,,3,11,2.08,,1024
4308,Salpidae,,4,9,4.29,house pieces,1024
4309,Carinaria sp.,,3,10,5.93,,1024
4310,Phrosina semilunata,,2,82,38.93,,1024
4311,Phronima sedentaria,,2,56,42.78,,1024
4312,Phronima sedentaria,,3,3,3.7788,,1024
4313,Sternoptyx sp.,,2,31,90.55,,1025
4314,Alepisaurus ferox,,1,1,14.25,,1025
4315,Lanceola loveni,,2,2,0.69,,1025
4316,Platyscelus armatus,,1,2,1.05,,1025
4317,Phronima sedentaria,,1,2,2.43,,1025
4318,Salpidae,,3,2,2.03,,1025
4319,Phronima sedentaria,,2,3,4.2545,,1025
4320,Carinaria sp.,,3,1,0.82,,1025
4321,Alciopidae,,2,78,38.02,,1025
4322,Tremoctopus gracilis,,2,1,168.03,Massive one!,1025
4323,Taonius sp. Beak,,4,2,1.58,ID by RY,1026
4324,Phrosina semilunata,,2,2,1.29,,1026
4325,Alciopidae,,2,4,1.45,,1026
4326,Rubbish - Line/Rope,,0,1,0.81,black twine,1026
4327,Rubbish - Plastic (white/clear),,0,1,0.31,"white, thin plastic shard",1027
4333,Sternoptyx sp.,,3,1,6.41,,1029
4334,Platyscelus ovoides,,1,1,0.69,,1029
4335,Rubbish - Line/Rope,,0,1,0.7,black twine,1029
4336,Rubbish - Line/Rope,,0,1,3.01,ball of monofilament,1029
4337,Rubbish - Plastic (colored),,0,1,0.27,blue plastic,1029
4338,Rubbish - Plastic (white/clear),,0,2,0.24,transparent plastic,1029
4339,Alepisaurus ferox,,2,1,56.39,,1031
4340,Carinaria sp.,,2,1,0.58,,1031
4341,Taonius sp. Beak,,4,1,0.38,ID by RY,1031
4342,Phrosina semilunata,,2,1,0.66,,1031
4343,Alciopidae,,2,4,1.46,,1031
4344,Alciopidae,,2,13,4.67,,1032
4345,Phrosina semilunata,,3,3,0.73,,1032
4346,Unidentified 1/2 Cephalopod Beak,,4,1,0.77,Saved for RY; no size noted,1033
4347,Alciopidae,,2,1,0.47,,1033
4348,Alciopidae,,3,34,14.27,,1034
4349,Alciopidae,,2,2,1.05,,1035
4350,Phrosina semilunata,,3,3,0.62,,1035
4351,Phrosina semilunata,,4,1,0.16,,1035
4352,Rubbish - Line/Rope,,0,1,0.01,green translucent monofilament,1035
4353,Gempylus serpens,,4,1,167.24,"large piece, digested, maybe strip of dorsal",1036
4354,Phrosina semilunata,,3,1,0.64,,1036
4355,Bolitaeninae/Amphitretinae Beak,,4,1,0.01,ID by RY. Upper beak,1036
4356,Rubbish - Line/Rope,,0,2,0.32,,1036
4357,Alciopidae,,3,8,2.72,,1036
4358,Alciopidae,,2,3,1.77,,1037
4359,Diplospinus multistriatus,,2,1,1.36,by BM,1037
4361,Alciopidae,,3,2,1.28,,1041
4362,Trachipterus trachypterus,,3,1,2.77,,1041
4363,Argonauta sp.,,2,1,0.98,ID by RY. Female,1041
4364,Phrosina semilunata,,3,4,1.07,,1041
4365,Molidae,Juvenile,1,4,5.48,,1041
4366,Nesiarchus nasutus,,3,1,3.39,saved for BM; identified by BM,1041
4367,Himantolophus sp.,,3,1,1.94,saved for BM; identified by BM as Himantolophus sp.,1041
4368,Lactoria diaphana,,1,1,23.03,saved for BM; identified by BM,1043
4369,Nesiarchus nasutus,,4,1,1.21,saved for BM; identified by BM,1043
4370,Chiroteuthis sp.,,4,1,0.16,ID by RY,1043
4371,Alciopidae,,3,6,2.91,,1043
4372,Alepisaurus ferox,,2,2,8.19,,1043
4373,Rubbish - Line/Rope,,0,1,2.1,,1043
4381,Platyscelus armatus,,2,3,1.39,,1061
4382,Sternoptyx sp.,,3,2,2.77,,1061
4383,Myctophidae,,2,1,2.89,saved for BM,1061
4384,Pyrosoma sp.,,3,1,6.13,,1061
4385,Phrosina semilunata,,2,17,7.32,,1061
4386,Phronima sp.,,2,2,1.16,,1061
4387,Lanceola loveni,,2,1,0.86,,1061
4388,Japetella diaphana,,3,3,28.37,ID by RY,1061
4389,Salpidae,,3,5,4.87,,1061
4390,Bolitaenidae Beak,,4,1,0.01,ID by RY. Upper beak,1061
4391,Taonius sp. Beak,,4,1,0.23,"ID by RY, upper",1061
4392,Taonius sp. Beak,,4,1,0.28,"ID by RY, lower",1061
4393,Unidentified 1/2 Cephalopod Beak,,4,1,0.01,"No ID by RY, lower. remains UNID",1061
4394,Unidentified Invertebrate,,2,6,0.29,,1061
4395,Alciopidae,,3,20,7.62,,1061
4396,Lanceola loveni,,2,1,0.14,,1062
4397,Alciopidae,,4,1,0.4,pieces only,1063
4398,Omosudis lowii,,2,1,2,,1064
4399,Walvisteuthis youngorum,,2,1,5.21,ID by RY,1064
4400,Platyscelus armatus,,2,1,0.41,,1064
4401,Alciopidae,,2,9,3.57,,1064
4402,Phrosina semilunata,,3,2,0.45,,1064
4403,Sternoptyx sp.,,2,1,1.1,,1065
4404,Platyscelus armatus,,1,1,0.73,,1065
4405,Platyscelus ovoides,,2,2,1.93,,1065
4406,Diplospinus multistriatus,,2,1,3.66,saved for BM; identified by BM,1065
4407,Stomatopoda,,3,0,2.58,in pieces,1065
4408,Callistoctopus sp.,Larvae,3,1,0.68,ID by RY,1065
4409,Bolitaenidae,,3,1,11.21,,1065
4410,Sternoptyx sp.,,3,1,4.05,,1065
4411,Alciopidae,,3,38,17.18,,1065
4412,Taonius sp. Beak,,4,1,0.3,ID by RY,1066
4413,Alciopidae,,3,19,7.09,,1066
4414,Taonius sp. Beak,,4,1,0.22,ID by RY,1067
4415,Phrosina semilunata,,2,1,0.66,,1068
4416,Rubbish - Plastic (white/clear),,0,1,1.19,brittle white,1068
4417,Alciopidae,,3,13,5.51,,1068
4418,Carinaria sp.,,2,2,1.58,,1069
4419,Platyscelus armatus,,1,1,0.45,,1069
4420,Phrosina semilunata,,2,17,7.32,,1069
4421,Bramidae,Juvenile,1,1,0.3,,1069
4422,Cavolinia sp.,,2,3,0.64,,1069
4423,Unidentified Crustacea,,2,1,0.09,atlanta?,1069
4424,Caridea,,2,1,0.79,saved for MW,1069
4425,Octopodidae,Larvae,2,1,0.49,ID by RY. Paralarvae of benthic octopod,1069
4426,Walvisteuthis youngorum,,4,1,0.05,ID by RY,1069
4427,Hirondellea gigas,,2,1,0.22,,1070
4428,Phrosina semilunata,,3,1,1.07,,1070
4429,Sternoptyx sp.,,2,3,4.66,,1070
4430,Alciopidae,,3,16,5.8,,1070
4431,Sternoptyx sp.,,2,1,7.23,,1072
4432,Platyscelus armatus,,1,2,1.07,,1072
4433,Nealotus tripes,,1,1,16.05,,1072
4434,Carinaria sp.,,3,1,0.26,,1072
4435,Salpidae,,4,0,2.25,very digested,1072
4436,Phronima sp.,,3,2,1.73,,1072
4437,Onychoteuthis compacta,,1,1,0.35,ID by RY,1072
4438,Alciopidae,,3,1,0.35,,1072
4439,Phrosina semilunata,,3,53,18.25,,1072
4440,Feather,,1,1,0.35,,1073
4441,Phrosina semilunata,,2,2,0.43,,1073
4442,Alepisaurus ferox,,2,1,104.12,,1073
4443,Alciopidae,,3,79,21.94,,1073
4444,Omosudis lowii,,3,1,14.54,,1074
4445,Gempylidae,,3,1,3.29,saved for BM,1074
4446,Grimalditeuthis bonplandii,,3,1,4.2,ID by RY,1074
4447,Sternoptyx sp.,,3,4,12.76,,1074
4448,Platyscelus armatus,,1,1,0.66,,1074
4449,Phronima sp.,,2,3,2.51,,1074
4450,Phrosina semilunata,,3,3,1.73,,1074
4451,Salpidae,,3,2,1.34,,1074
4452,Rubbish - Plastic (colored),,0,1,3.51,black plastic,1074
4453,Alciopidae,,3,26,7.17,,1074
4454,Carinaria sp.,,3,10,2.68,,1074
4455,Chiroteuthidae,,4,1,0.47,"not saved, super digested",1074
4456,Phrosina semilunata,,2,12,7.79,,1075
4457,Alciopidae,,3,1,0.35,,1075
4458,Carinaria sp.,,3,2,1.84,,1075
4459,Phronima sedentaria,,2,1,0.67,,1075
4460,Platyscelus ovoides,,2,1,0.55,,1075
4461,Tremoctopus gracilis,,4,1,1.25,,1076
4462,Rubbish - Plastic (white/clear),,0,1,1.74,"hard, white",1076
4463,Rubbish - Plastic (white/clear),,0,1,0.52,translucent,1076
4464,Rubbish - Plastic (colored),,0,1,0.54,black,1076
4465,Rubbish - Plastic (colored),,0,1,0.33,brown,1076
4466,Alciopidae,,4,2,0.51,wrapped in twine,1078
4467,Rubbish - Line/Rope,,0,1,7.19,"thick, green twine ball",1078
4468,Alciopidae,,4,3,0.73,pieces,1081
4469,Bregmaceros sp.,,2,1,0.61,,1082
4470,Bramidae,Juvenile,1,4,4.11,,1082
4471,Scorpaenidae,Juvenile,2,1,0.36,,1082
4472,Megalopa stage,,2,1,0.42,,1082
4473,Phrosina semilunata,,3,1,0.17,,1082
4474,Decapterus sp.,Juvenile,2,2,1.02,,1082
4475,Onychoteuthis sp.,,2,1,0.56,ID by RY,1082
4476,Tremoctopus violaceus,,1,1,4.15,ID by RY,1082
4477,Paralepididae,,3,1,0.44,,1082
4478,Rubbish - Plastic (white/clear),,0,1,0.87,,1084
4479,Alciopidae,,,28,5.11,pieces,1084
4480,Alciopidae,,,28,5.11,pieces,1084
4481,Alciopidae,,4,28,5.11,pieces,1084
4482,Rubbish - Line/Rope,,0,1,1.61,,1084
4483,Phronima sp.,,3,1,0.51,,1084
4484,Lanceola loveni,,3,4,1.26,"mush, cannot measure all individuals",1084
4485,Salpidae,,3,1,0.58,,1084
4486,Galiteuthis sp. Beak,,4,1,0.2,ID by RY,1084
4487,Bolitaenidae Beak,,4,1,0.01,ID by RY,1084
4488,Alciopidae,,3,1,0.46,,1085
4489,Nesiarchus nasutus,,2,1,10.02,,1085
4490,Japetella diaphana,,3,1,13.68,,1086
4491,Psenes maculatus,,1,2,19.38,,1087
4492,Bolitaenidae,,4,1,3.46,no head,1088
4493,Lanceola loveni,,3,3,0.46,broken,1088
4494,Walvisteuthis youngorum Beak,,4,1,0.13,ID by RY,1088
4495,Hirondellea gigas,,2,3,0.58,,1088
4496,Unidentified Crustacea,,3,1,0.24,atlanta?,1089
4497,Platyscelus ovoides,,2,1,0.61,,1089
4498,Phrosina semilunata,,3,2,1.11,,1089
4499,Brachycelus sp.,,3,1,0.15,,1089
4500,Alciopidae,,3,3,2.73,,1089
4501,Salpidae,,3,1,0.82,,1090
4502,Phrosina semilunata,,2,1,0.52,,1090
4503,Phronima sedentaria,,4,1,0.603,,1090
4504,Alciopidae,,3,2,0.34,,1090
4505,Sternoptyx sp.,,1,1,1.85,,1091
4506,Phronima sp.,,1,3,1.85,,1091
4507,Salpidae,,2,3,3.05,,1091
4508,Phronima sedentaria,,2,1,1.6884,,1091
4509,Alciopidae,,3,44,19.64,,1091
4510,Rubbish - Plastic (colored),,0,1,0.44,,1091
4511,Unidentified Invertebrate,,3,1,0.02,,1091
4512,Hirondellea gigas,,2,1,0.15,,1092
4513,Vinciguerria nimbaria,,3,1,0.34,ID by BM,1092
4514,Omosudis lowii,,3,1,9,,1093
4515,Carinaria sp.,,3,1,0.24,,1093
4516,Walvisteuthis youngorum,,2,1,30.68,ID by RY; cf youngorum,1093
4517,Lactoria diaphana,Juvenile,1,2,16.68,,1094
4518,Japetella diaphana,Juvenile,2,1,0.41,ID by RY,1094
4519,Platyscelus armatus,,1,1,0.42,,1094
4520,Phrosina semilunata,,2,6,3.46,,1094
4521,Phronima sp.,,1,1,0.22,,1094
4522,Alciopidae,,2,3,0.52,,1094
4523,Leachia pacifica,,1,1,13.04,ID by RY,1094
4524,Grimalditeuthis bonplandii,,4,1,2.85,ID by RY,1094
4525,Carinaria sp.,,3,1,0.14,,1094
4541,Salpidae,,3,1,0.21,,1101
4542,Pteropoda (unidentified),,2,1,0.25,,1101
4543,Carinaria sp.,,3,1,0.2,,1101
4544,Phrosina semilunata,,3,10,3.84,,1101
4545,Megalopa stage,,1,1,0.35,,1101
4546,Platyscelus ovoides,,2,2,0.99,,1101
4547,Taractes rubescens,,2,1,0.36,ID by BM,1101
4548,Bolitaenidae,,2,1,2.34,,1101
4549,Hyaloteuthis pelagica,,3,1,3.95,ID by RY,1101
4550,Grimalditeuthis bonplandii,,3,1,4.6,ID by RY,1101
4551,Pseudoscopelus sp.,,3,2,9.53,ID by BM,1101
4552,Gempylidae,,4,1,0.92,,1101
4553,Unidentified Fish,,2,2,25.99,Saved for BM,1101
4554,Alciopidae,,4,11,1.37,Too broken to measure individuals,1101
4555,Alciopidae,,4,0,0.89,"pieces, no individual count",1102
4556,Platyscelus armatus,,1,1,0.6,,1102
4557,Phronima sp.,,1,7,4.18,,1102
4558,Unidentified Fish,,2,2,8.36,saved for BM,1102
4559,Rubbish - Line/Rope,,0,1,2.41,,1102
4560,Rubbish - Plastic (colored),,0,1,1.15,,1102
4561,Salpidae,,4,3,1.28,pieces,1102
4562,Phronima sedentaria,,3,1,0.8643,,1102
4563,Carinaria sp.,,2,9,5.21,,1102
4564,Phrosina semilunata,,3,14,5.34,,1102
4565,Unidentified Invertebrate,,3,1,0.13,,1102
4566,Unidentified Cephalopoda,,4,1,0.47,,1102
4581,Megalopa stage,,1,1,0.09,,1102
4582,Salpidae,,3,1,1.33,,1121
4583,Alepisaurus ferox,Juvenile,3,1,2.88,,1121
4584,Sternoptyx sp.,,3,2,8.92,,1121
4585,Bolitaenidae,,3,1,2.16,,1121
4586,Alciopidae,,3,3,0.88,,1121
4587,Phrosina semilunata,,2,1,0.5,,1122
4588,Alciopidae,,2,1,0.5,,1122
4589,Alepisaurus ferox,Juvenile,2,1,20.3,,1123
4590,Enoploteuthidae,Juvenile,3,1,0.3,ID by RY; Either Enoploteuthis or Abraliopsis,1123
4591,Nesiarchus nasutus,,2,1,5.7,,1123
4592,Psenes maculatus,,2,1,0.9,,1123
4593,Carinaria sp.,,2,4,2.5,,1123
4601,Rubbish - Plastic (white/clear),,0,1,0.38,,1142
4602,Bolitaenidae,,3,1,4.59,,1142
4603,Taonius sp. Beak,,4,2,0.75,ID by RY,1143
4604,Rubbish - Plastic (colored),,0,1,5.7,,1146
4605,Rubbish - Line/Rope,,0,1,2.2,,1146
4606,Alciopidae,,3,1,0.52,,1146
4607,Enoploteuthis reticulata,,2,1,2.57,ID by RY,1146
4608,Sternoptyx sp.,,2,1,3.44,,1147
4609,Carinaria sp.,,3,1,0.24,,1147
4610,Alciopidae,,3,10,2.16,,1147
4611,Phrosina semilunata,,2,1,0.68,,1147
4612,Argonauta sp. Beak,,4,1,0.33,ID by RY,1148
4613,Chiroteuthis sp. Beak,,4,1,0.21,ID by RY RY,1148
4614,Sternoptyx sp.,,3,1,7.05,,1149
4616,Rubbish - Line/Rope,,0,1,0.41,,1149
4617,Phronima sp.,,3,2,1.6,,1149
4618,Phrosina semilunata,,3,3,1.82,,1149
4619,Carinaria sp.,,3,1,0.81,,1149
4620,Bolitaenidae,,3,1,2.1,,1149
4621,Salpidae,,2,2,2.19,,1162
4622,Phronima sp.,,1,4,4.05,,1162
4623,Platyscelus armatus,,4,1,0.48,in pieces,1162
4624,Lanceola loveni,,4,1,0.15,,1162
4625,Japetella diaphana,,2,1,16.94,,1162
4626,Taonius sp. Beak,,4,1,0.32,ID by RY,1162
4627,Alciopidae,,2,21,7.1,,1162
4628,Alciopidae,,3,0,0.91,in pieces,1162
4629,Carinaria sp.,,3,1,1.22,,1162
4630,Cranchiidae,,3,1,0.75,ID by RY,1163
4631,Omosudis lowii,,3,1,1.52,Saved for RY,1163
4632,Leachia pacifica,,3,1,0.27,ID by RY,1163
4633,Rubbish - Plastic (white/clear),,0,1,6.81,,1163
4634,Rubbish - Plastic (white/clear),,0,1,7.46,,1163
4641,Anoplogaster cornuta,Juvenile,2,4,55.68,,1181
4642,Alciopidae,,3,22,4.43,,1181
4643,Salpidae,,3,1,0.89,,1181
4644,Phronima sp.,,3,1,0.39,,1181
4645,Megalopa stage,,2,2,0.41,,1181
4646,Phrosina semilunata,,3,2,0.82,,1181
4647,Phrosina semilunata,,4,2,0.61,,1181
4648,Lanceola loveni,,3,1,0.15,,1181
4649,Lanceola loveni,,4,1,0.48,,1181
4650,Alepisaurus ferox,Juvenile,3,2,3.01,,1181
4651,Carinaria sp.,,3,1,0.54,,1181
4661,Alepisaurus ferox,,2,1,138.36,,1201
4662,Alciopidae,,3,7,1.99,all but two broken,1201
4663,Salpidae,,3,1,0.28,,1201
4664,Megalopa stage,,1,1,0.17,saved,1201
4665,Octopodidae,,2,1,0.7,ID by RY,1201
4666,Callistoctopus ornatus,,2,1,0.69,ID by  RY,1201
4667,Bolitaena pygmaea,,2,1,7.75,,1203
4668,Alepisaurus ferox,,3,1,126.5,,1204
4669,Platyscelus armatus,,2,1,0.43,,1204
4670,Phrosina semilunata,,3,1,0.28,,1204
4671,Lanceola loveni,,2,3,1.57,,1204
4672,Alciopidae,,2,15,5.47,,1204
4673,Hirondellea gigas,,2,1,0.33,,1222
4674,Japetella diaphana,,3,1,8.65,,1223
4675,Japetella diaphana,,2,1,19.72,,1223
4676,Bolitaena pygmaea,,3,1,10.07,,1223
4677,Sphoeroides pachygaster,,2,1,110.45,ID by BM,1223
4678,Unidentified Fish,,2,1,0.65,saved for BM?,1223
4679,Unidentified Fish,,2,1,3.57,saved for BM?,1223
4680,Omosudis lowii,,2,1,1.79,,1224
4681,Nealotus tripes,,4,1,1.07,Head only,1224
4682,Sternoptyx sp.,,1,2,10.02,,1224
4683,Rubbish - Plastic (white/clear),,0,1,0.22,,1224
4684,Phrosina semilunata,,3,6,2.41,,1224
4685,Alciopidae,,3,28,8.81,,1224
4686,Arothron meleagris,,1,1,100.97,ID by BM,1225
4701,Carinariidae,,3,2,2.01,,1241
4702,Argonauta sp.,,2,2,33.53,0.48 g of shell; 2 females,1241
4703,Liocranchia reinhardti,,2,1,0.44,ID by RY,1241
4704,Sternoptyx sp.,,2,8,14.62,,1241
4705,Pseudoscopelus sp.,,1,1,8.16,ID by BM,1241
4706,Balistidae,,1,1,10.62,,1241
4707,Bramidae,,1,1,0.46,,1241
4708,Bothidae,,1,1,0.99,,1241
